word,frequency_rank,definition_order,pos,level,definition_en,definition_vi,pronunciations,example_en,example_vi
love,,22,verb,beginner,(internet) .,"yêu, thương, yêu mến",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,She loved my photos of the kids playing with the dogs.,Cô ấy yêu những bức ảnh của tôi về trẻ em chơi với chó.
love,,23,verb,beginner,(transitive|euphemistic) To have sex with (perhaps from ).,"yêu, thương, yêu mến",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,I wish I could love her all night long.,Tôi mong muốn mình có thể yêu cô ấy suốt đêm.
love,,24,verb,beginner,to virtuously prioritize something over yourself.,"yêu, thương, yêu mến",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,He gave his life to protect you and the country you live in from the fascistic imperial invaders because he loved you.,Anh ấy đã hiến dâng cả cuộc đời mình để bảo vệ bạn và đất nước bạn đang sống khỏi những kẻ xâm lược đế quốc cực đoan vì anh ấy yêu bạn.
love,,25,noun,beginner,"(racquet sports|billiards) Zero, no score.","lòng yêu, tình thương",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,So that’s fifteen-love to Kournikova.,"Vì vậy, tỷ số hiện tại là mười lăm - love cho Kournikova."
love,,26,noun,beginner,Nothing; no recompense.,"lòng yêu, tình thương",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,"I fought the white man for less than sixpence. I fought him for love, which is nothing at all.","Tôi đã đấu tranh với người da trắng chỉ vì ít hơn sáu pence. Tôi đấu tranh vì tình yêu, mà không có gì cả."
love,,27,noun,beginner,(World War II era|joint US/RAF) radiotelephony clear-code word for the letter L.,"lòng yêu, tình thương",UK:/lʌv/ | US:/ləʋ/ | US:/lʌv/ | US:/lʊv/,,
home,,1,noun,beginner,A dwelling.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,2,noun,beginner,One’s own dwelling place; the house or structure in which one lives; especially the house in which one lives with one's family; the habitual abode of one’s family.,"nhà, gia đình, tổ ấm",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"Thither for ease and soft repose we come: / Home is the sacred refuge of our life; / Secured from all approaches, but a wife.","Đến đây để nghỉ ngơi dễ dàng và thoải mái: nhà là nơi thiêng liêng của cuộc sống chúng ta; được bảo vệ khỏi mọi sự tiếp cận, chỉ có vợ."
home,,3,noun,beginner,"The place (residence, settlement, country, etc.), where a person was born or raised; childhood or parental home; home of one’s parents or guardian.","quê hương, tổ quốc, nơi chôn nhau cắt rún, nước nhà",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,The rights listed in the UNCRC cover all areas of children's lives such as their right to have a home and their right to be educated.,Quyền được liệt kê trong UNCRC bao gồm tất cả các lĩnh vực của cuộc sống của trẻ em như quyền có một nhà và quyền được giáo dục.
home,,4,noun,beginner,"The abiding place of the affections, especially of the domestic affections.",chỗ sinh sống (sinh vật),US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"He enter’d in the house—his home no more, / For without hearts there is no home;","Anh bước vào nhà — nhà không còn nữa, vì không có trái tim thì không có nhà;"
home,,5,noun,beginner,"A house that has been made home-like, to suit the comfort of those who live there.","nhà (hộ sinh...), viện (cứu tế, dưỡng lão...), trại (mồ côi...)",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,It's what you bring into a house that makes it a home,Đó là những gì bạn mang vào nhà mới làm cho nó trở thành một nhà.
home,,6,noun,beginner,"A place of refuge, rest or care; an asylum.",đích (của một số trò chơi),US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,a home for outcasts,một nhà cho những người bị bỏ rơi
home,,7,noun,beginner,"(by extension) The grave; the final rest; also, the native and eternal dwelling place of the soul.","nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,8,noun,beginner,"(by extension) Anything that serves the functions of a home, as comfort, safety, sense of belonging, etc.","nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"The rights of modern transsexual women and men to live in the sex that is ""home"".",Quyền của nữ chuyển giới hiện đại sống trong giới tính 'nhà'.
home,,9,noun,beginner,One’s native land; the place or country in which one dwells; the place where one’s ancestors dwell or dwelt.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"Visiting these famous localities, and a great many others, I hope that I do not compromise my American patriotism by acknowledging that I was often conscious of a fervent hereditary attachment to the native soil of our forefathers, and felt it to be our own Old Home.","Thăm các địa điểm nổi tiếng này và nhiều nơi khác, tôi hy vọng rằng tôi không vi phạm lòng trung thành Mỹ của mình bằng việc thừa nhận rằng tôi thường cảm thấy một tình yêu nhiệt huyết và di truyền đối với đất mẹ của tổ tiên chúng ta, và cảm thấy rằng nó là nhà của chúng ta."
home,,10,noun,beginner,"The locality where a thing is usually found, or was first found, or where it is naturally abundant; habitat; seat.","nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,the home of the pine,nhà của cây thông
home,,11,noun,beginner,A focus point.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,12,noun,beginner,(board games) The ultimate point aimed at in a progress; the goal.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,The object of Sorry! is to get all four of your pawns to your home.,Mục đích của Sorry! là để đưa tất cả bốn quân mã của bạn đến nhà.
home,,13,noun,beginner,(baseball) Home plate.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,14,noun,beginner,"(lacrosse) The place of a player in front of an opponent’s goal; also, the player.","nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,15,noun,beginner,(Internet) The landing page of a website; the site's homepage.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,16,noun,beginner,(music|informal) The chord at which a melody starts and to which it can resolve.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,17,noun,beginner,(music|informal) The chord at which a melody starts and to which it can resolve.,"nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,18,verb,beginner,(of|animals|intransitive) To return to its owner.,(về lời nói) tác động với chính người nói ra những lời đó; tự vả,US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,The dog homed.,Chó homed.
home,,19,adjective,beginner,"Of, from, or pertaining to one’s dwelling or country; domestic; not foreign.",thuộc về hoặc liên quan đến nhà mình,US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,home manufactures|home comforts,"nhà sản xuất, sự thoải mái ở nhà"
home,,20,adjective,beginner,"(now|rare|except in phrases) That strikes home; direct, pointed.",được làm hoặc sàn xuất tại nhà,US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,a home truth,thực tế ở nhà
home,,21,adjective,beginner,"(obsolete) Personal, intimate.",trong nước (không phải ngoại nhập); nội địa,US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"I hardly knew what I answered him, but, by degrees I tranquillised, as I found he forbore distressing me any further, by such Home strokes […].","Tôi hầu như không biết mình trả lời gì cho anh ấy, nhưng dần dần tôi bình tĩnh lại khi thấy anh ấy không làm tôi thêm khó chịu bằng những đòn tấn công kiểu nhà [...]."
home,,22,adjective,beginner,(sports) Relating to the home team (the team at whose venue a game is played).,(thể dục thể thao) chơi ở hoặc liên quan tới sân nhà,US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,"the home end, home advantage, home supporters","kết thúc ở nhà, lợi thế ở nhà, khán giả nhà"
home,,23,adverb,beginner,To one's home.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,24,adverb,beginner,To one's place of residence or one's customary or official location.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,go home,trở về nhà
home,,25,adverb,beginner,To one's place of birth.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,26,adverb,beginner,To the place where it belongs; to the end of a course; to the full length.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,She drove the nail home,Cô đã đập đinh vào chỗ đúng
home,,27,adverb,beginner,(internet) To the home page.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,Click here to go home.,Nhấp chuột vào đây để trở về nhà.
home,,28,adverb,beginner,At or in one's place of residence or one's customary or official location; at home.,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,29,adverb,beginner,"To a full and intimate degree; to the heart of the matter; fully, directly.","ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,30,adverb,beginner,(UK|soccer) into the goal,"ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
home,,31,adverb,beginner,"(nautical) into the right, proper or stowed position","ở tại nhà mình, ở tại nước mình",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,sails sheeted home,các mảnh vải được kéo về vị trí đúng
home,,32,noun,beginner,"(computing) A key that when pressed causes the cursor to go to the first character of the current line, or in a web browser to the top of the web page.","nhà, chỗ ở",US:/həʊm/ | US:/hoʊm/ | US:/ˈhjuːm/,,
hard,,1,adjective,beginner,(of material or fluid) and firm.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,2,adjective,beginner,"to pressure; difficult to break, cut or penetrate.","rắn chắc, cứng cáp",US:/hɑːd/ | US:/hɑɹd/,"This bread is so stale and hard, I can barely cut it.","Bánh mì này quá khô và cứng, tôi khó cắt nó được."
hard,,3,adjective,beginner,(of drink or drugs) .,cứng (nước),US:/hɑːd/ | US:/hɑɹd/,,
hard,,4,adjective,beginner,(of a normally nonalcoholic drink) Containing alcohol.,"thô cứng; gay gắt, khó chịu",US:/hɑːd/ | US:/hɑɹd/,"hard cider, hard lemonade, hard seltzer, hard soda","bia rượu mạnh, nước cam rượu mạnh, nước soda rượu mạnh, nước ngọt rượu mạnh"
hard,,5,adjective,beginner,(oenology) Very acidic or tannic.,"hà khắc, khắc nghiệt, nghiêm khắc, không thương xót, không có tính cứng rắn, cứng cỏi; hắc, keo cú, chi li",US:/hɑːd/ | US:/hɑɹd/,,
hard,,6,adjective,beginner,"(of water) High in dissolved chemical salts, especially those of calcium.","nặng, nặng nề",US:/hɑːd/ | US:/hɑɹd/,,
hard,,7,adjective,beginner,(physics|of a ferromagnetic material) Having the capability of being a permanent magnet by being a material with high magnetic coercivity (compare soft).,"gay go, khó khăn, gian khổ, hắc búa",US:/hɑːd/ | US:/hɑɹd/,,
hard,,8,adjective,beginner,(physics|of electromagnetic radiation) Having a high energy (high frequency; short wavelength).,"không thể chối cãi được, không bác bỏ được, rõ rành rành",US:/hɑːd/ | US:/hɑɹd/,hard X-rays,X-quang mạnh
hard,,9,adjective,beginner,"(photography|of light) Made up of parallel rays, producing clearly defined shadows.","cao, đứng giá (thị trường giá cả)",US:/hɑːd/ | US:/hɑɹd/,,
hard,,10,adjective,beginner,(personal or social) Having a severe property; presenting difficulty.,(ngôn ngữ học) kêu (âm),US:/hɑːd/ | US:/hɑɹd/,,
hard,,11,adjective,beginner,"Difficult or requiring a lot of effort to do, understand, experience, or deal with.","bằng đồng, bằng kim loại (tiền)",US:/hɑːd/ | US:/hɑɹd/,a hard problem;&emsp; a hard question;&emsp; a hard topic,một vấn đề khó;&emsp; một câu hỏi khó;&emsp; một chủ đề khó
hard,,12,adjective,beginner,Demanding a lot of effort to endure.,"(từ Mỹ, nghĩa Mỹ) có nồng độ rượu cao",US:/hɑːd/ | US:/hɑɹd/,a hard life,một cuộc sống khó khăn
hard,,13,adjective,beginner,"Severe, harsh, unfriendly, brutal.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,a hard master;&emsp; a hard heart;&emsp; hard words;&emsp; a hard character,một chủ nhân khó tính;&emsp; một trái tim cứng nhắc;&emsp; lời nói khắc nghiệt;&emsp; một tính cách khó tính
hard,,14,adjective,beginner,(dated) Difficult to resist or control; powerful.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,15,adjective,beginner,(military) Hardened; having unusually strong defences.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,a hard site,một địa điểm khó khăn
hard,,16,adjective,beginner,"(slang) Tough, muscular, badass.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,He thinks he's well hard.,Anh nghĩ rằng mình rất cứng.
hard,,17,adjective,beginner,"(slang) Excellent, impressive.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,This song goes hard.,Ca khúc này đi theo phong cách mạnh mẽ.
hard,,18,adjective,beginner,; unequivocal.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,hard evidence;&emsp; a hard requirement,chứng cứ mạnh mẽ;&emsp; một yêu cầu nghiêm ngặt
hard,,19,adjective,beginner,(of a road intersection) Having a comparatively larger or a ninety-degree angle.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,"At the intersection, there are two roads going to the left. Take the hard left.","Tại giao lộ, có hai con đường đi về bên trái. Rẽ trái mạnh."
hard,,20,adjective,beginner,(slang|vulgar) Sexually aroused; having an erect penis.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,I got so hard watching two hot girls wrestle each other on the beach.,Tôi đã nhìn hai cô gái nóng bỏng wrestle nhau trên bãi biển đến mức rất khó chịu.
hard,,21,adjective,beginner,"(bodybuilding) Having muscles that are tightened as a result of intense, regular exercise.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,22,adjective,beginner,(phonetics|uncomparable) Fortis.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,23,adjective,beginner,Plosive.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,"There is a hard c in ""clock"" and a soft c in ""centre"".","Trong từ ""clock"", có chữ c cứng, trong từ ""centre"", có chữ c mềm."
hard,,24,adjective,beginner,Unvoiced.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,"Hard k, t, s, ch, as distinguished from soft, g, d, z, j.","K, t, s, ch cứng, như khác biệt với mềm, g, d, z, j."
hard,,25,adjective,beginner,"(Slavic phonology) Velarized or plain, rather than palatalized.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,The letter,Tiếng
hard,,26,adjective,beginner,(arts) Having a severe property; presenting a barrier to enjoyment.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,27,adjective,beginner,Rigid in the drawing or distribution of the figures; formal; lacking grace of composition.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,28,adjective,beginner,Having disagreeable and abrupt contrasts in colour or shading.,"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,29,adjective,beginner,(uncomparable),"cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,,
hard,,30,adjective,beginner,"In a physical form, not digital.","cứng, rắn",US:/hɑːd/ | US:/hɑɹd/,a soft or hard copy; a digital or hard archive,một bản sao mềm hoặc cứng; một kho số hóa hoặc cứng
