issue,word,pos,english,vietnamese,row_id
definition_raw_markup,shafted,adjective,"(heraldry|of a spear, axe, dagger, etc) Having a shaft (or handle) of a specified tincture, typically different from the head.",có thanh (giáp) có柄的,3111438
definition_raw_markup,shaftie,noun,(cycling|informal) .,shaftie（自行车）,3111444
definition_raw_markup,shahbagi,noun,"(Bangladesh|politics|slang|derogatory) An ardent left-wing netizen, especially an atheist or Islamophobe","(Bangladesh, chính trị, lóng, mang tính xúc phạm) Một người mạng xã hội tả khuynh nhiệt tình, đặc biệt là无政府主义者 或者 恐伊斯者。",3111537
definition_raw_markup,reloader,noun,(firearms|uncommon) a speed loader.,"(súng火器, hiếm gặp) một tốc độ tải.",3073958
definition_raw_markup,renerve,verb,(archaic|transitive) To nerve again; to reinvigorate or unnumb.,Hồi phục sức mạnh: (过时),3074893
definition_raw_markup,renig,verb,(US|colloquial|dated) To renege.,"Họ lại bỏ cuộc (美国口语, 过去)",3074944
definition_raw_markup,reparent,verb,(transitive|psychology) To subject to early parenting techniques again (such as rocking and feeding) in order to treat an attachment disorder.,(心理学) (新纪元) 在治疗因不良或虐待性抚养而引起的心理障碍时，让治疗师积极扮演新的或代理父母角色的一种形式的心理疗法。,3075399
definition_raw_markup,reparent,verb,(transitive|computing) To change the parent of an object in a data structure.,"(心理学, 新纪元) (transitive) 在数据结构中改变对象的父级。",3075400
definition_raw_markup,reparenting,noun,"(psychology|New Age) A form of psychotherapy in which the therapist actively assumes the role of a new or surrogate parental figure for the client, in order to treat psychological disturbances caused by defective or abusive parenting.","(心理学, 新纪元) (名词) 一种形式的心理疗法，在其中治疗师积极扮演新的或代理父母的角色，以治疗由不良或虐待性抚养引起的心理障碍。",3075401
definition_raw_markup,repeg,verb,(economics|transitive) To peg (a currency) again.,"Lại gắn (经济学, 转换)",3075560
definition_raw_markup,repugnantcan,noun,(US|slang|derogatory) A member or supporter of the Republican Party of the United States.,"repugnantcan (tên riêng): (Hoa Kỳ,俚语,贬义) 美国共和党成员或支持者。",3076646
definition_raw_markup,repugnican,noun,(US politics|slang|derogatory) A member or supporter of the Republican Party of the United States.,"repugnican (tên riêng): (Hoa Kỳ chính trị,俚语,贬义) 美国共和党成员或支持者。",3076652
definition_raw_markup,restructuration,noun,(nonstandard|NNES) Restructuring.,restructuration {名词} : (非标准，外语学习者) 拆解重组。,3078591
definition_raw_markup,retrospectography,noun,(arts|photography|rare) The further appreciation of a photograph or picture which reveals insights into that image which were not recognized or appreciated at the time of original capture.,"(các nghệ,摄影无法直接翻译为Vietnamese，因此这里使用了“摄影”作为占位符。艺术，摄影，罕见) 对一张照片或图片的进一步欣赏，揭示了在原始拍摄时未曾注意到或欣赏到的见解。",3080186
definition_raw_markup,revulsor,noun,(medicine|obsolete) A device for applying heat and cold alternately for medical purposes.,"(y học, đã bị bỏ弃用) Thiết bị dùng để áp dụng nhiệt và lạnh theo thứ tự khác nhau cho mục đích y tế.",3081190
definition_raw_markup,rfb,noun,(countable|computing|telecommunications) .,"(可数,计算,电信) .",3081408
definition_raw_markup,rezzy,noun,(US|slang) .,"(Hoa Kỳ,俚语) .",3081397
definition_raw_markup,rezzy,noun,(US|slang),"(Hoa Kỳ,俚语) .",3081398
definition_raw_markup,rf,noun,(military|engineering|slang) .,"(军事,工程,俚语) .",3081402
definition_raw_markup,rf,noun,(optics|imaging|photography) .,"(光学,成像,摄影) .",3081404
definition_raw_markup,rf,noun,(US|military|aviation) reconnaissance fighter; an unarmed fighter modified for photo-reconnaissance,"(美国,军事,航空) 侦察战斗机；一种改装用于摄影侦察的无武装战斗机。",3081405
definition_raw_markup,rhineurynter,noun,"(medicine|archaic) A dilatable bag, inserted into the nostril and inflated to arrest a profuse nosebleed.","(y học, cổ điển) một túi căng giãn được đặt vào lỗ mũi và nổ气泡被挤破了，里面的液体洒了出来。",3081871
definition_raw_markup,ridgy-didge,adjective,"(Australia|colloquial) Genuine, authentic, true; honest, upright.","(Úc,俚语) 真实的，诚实的",3083259
definition_raw_markup,ridgy-didge,adjective,"(Australia|colloquial) Good, fine.","(Úc,俚语) 好的，优秀的",3083260
definition_raw_markup,rily,adjective,(dated|UK|dialect|_|or|_|US|colloquial) roily; turbulent,"(cũ, Anh, lối nói địa phương, _, hoặc, _, Mỹ, cách nói俚语_, liên quan到)",3083784
definition_vi_equals_en,faschism,noun,(NNSE) .,(NNSE) .,2771128
definition_vi_equals_en,fellatee,noun,One who is fellated.,One who is fellated.,2773114
definition_vi_equals_en,gabbadost,adjective,"hard-headed, stubborn","hard-headed, stubborn",2794331
definition_vi_equals_en,gans,verb,(Geordie),(Geordie),2796386
definition_vi_equals_en,gng,noun,(Internet slang) .,(Internet slang) .,2805928
definition_vi_equals_en,gng,noun,(internet slang) .,(Internet slang) .,2805929
definition_vi_equals_en,gypsid,noun,gypsisol,gypsisol,2815723
definition_vi_equals_en,hollantide,noun,(Manx) Halloween,(Manx) Halloween,2832422
definition_vi_equals_en,holup,verb,(internet slang) .,(internet slang) .,2832833
definition_vi_equals_en,monoousious,adjective,monoousian,monoousian,2934867
definition_vi_equals_en,monosodic,noun,monosodium,Monosodium,2935268
definition_vi_equals_en,pectoriloquous,adjective,pectoriloquial,pectoriloquial,3005549
definition_vi_equals_en,jbt,noun,: .,: .,2869659
definition_vi_equals_en,procetofen,noun,fenofibrate,Fenofibrate,3044669
definition_vi_equals_en,isomorphemic,adjective,Involving the same morphemes.,Involving the same morphemes.,2866688
definition_vi_equals_en,skinwalk,verb,To engage in skinwalking.,To engage in skinwalking.,3121846
definition_vi_equals_en,intrams,noun,(Philippines) .,(Philippines) .,2862437
definition_vi_equals_en,spinoscalid,noun,scalid,Scalid,3136006
definition_vi_equals_en,lumbopelvine,adjective,lumbopelvic,lumbopelvic,2899993
definition_vi_equals_en,tftc,phrase,(geocaching) .,(geocaching) .,3176364
definition_vi_equals_en,tfw,noun,(Canada),(Canada),3176366
definition_vi_equals_en,procyanidin,noun,proanthocyanidin,proanthocyanidin,3044959
definition_vi_equals_en,treflée,adjective,"(heraldry) , .","(heraldry) , .",3193214
definition_vi_equals_en,trypanosomicide,noun,Trypanocide.,Trypanocide.,3198578
definition_vi_equals_en,vinylal,noun,vinal,vinal,3237427
definition_vi_equals_en,wrackful,adjective,ruinous; destructive.,ruinous; destructive.,3253850
definition_vi_equals_en,wraggle,verb,To wag about with a wiggling motion.,To wag about with a wiggling motion.,3253853
definition_vi_equals_en,wraggle,verb,To noisily try to convince others.,To noisily try to convince others.,3253854
definition_vi_equals_en,zono-,prefix,zone; zonal,zone; zonal,3260693
definition_vi_equals_en,camab,phrase,(LGBTQIA) .,(LGBTQIA) .,2649238
definition_vi_equals_en,camab,adjective,(LGBTQIA) .,(LGBTQIA) .,2649239
definition_vi_equals_en,cyclograph,noun,arcograph,Arcograph,2705343
definition_vi_equals_en,delexicalization,noun,"The process of delexicalizing, of making delexical.","The process of delexicalizing, of making delexical.",2714934
definition_vi_equals_en,lebano-,prefix,Lebanese,Lebanese,2887684
definition_vi_equals_en,leechy,adjective,Pertaining to or characteristic of a leech.,Pertaining to or characteristic of a leech.,2887939
definition_vi_equals_en,mycofumigation,noun,Fungal biofumigation.,Fungal biofumigation.,2944723
definition_vi_equals_en,nmt,noun,(ML) .,(ML) .,2956968
definition_vi_equals_en,pet lamp-shade,noun,(humorous),(humorous),3011905
definition_vi_equals_en,praeprandials,noun,().,().,3036526
definition_vi_equals_en,proneurogenic,adjective,That leads to neurogenesis,That leads to neurogenesis,3046522
definition_vi_equals_en,superman-esque,adjective,Resembling or characteristic of Superman.,resembling or characteristic of Superman.,3158740
definition_vi_equals_en,tarsia,noun,Intarsia.,Intarsia.,3169171
definition_vi_equals_en,tosher,adjective,Pertaining to the Hassidic community,Pertaining to the Hassidic community,3187783
definition_vi_equals_en,ulu,noun,(Hawaii),(Hawaii),3204501
definition_vi_equals_en,fuiyoh,interjection,(Malaysia),(Malaysia),2792245
definition_vi_equals_en,lcz,noun,(Singapore) .,(Singapore) .,2886855
definition_vi_equals_en,fup,noun,(Internet) .,(Internet) .,2793259
definition_vi_equals_en,fup,noun,(mobile phones) .,(mobile phones) .,2793260
definition_vi_equals_en,fupingqiuite,noun,(mineral) .,(mineral) .,2793262
definition_vi_equals_en,jodhpured,adjective,Wearing jodhpurs.,Wearing jodhpurs.,2871243
definition_vi_equals_en,gannin,verb,(Geordie),(Geordie),2796368
definition_vi_equals_en,multicooker,noun,A multifunctional cooker.,A multifunctional cooker.,2940713
definition_vi_equals_en,multicoordinate,adjective,Relating to multiple coordinates,Relating to multiple coordinates,2940714
definition_vi_equals_en,multicoordinate,adjective,Having a coordination number greater than two,Having a coordination number greater than two,2940715
definition_vi_equals_en,multicopies,noun,Multiple copies.,Multiple copies.,2940717
definition_vi_equals_en,multicopter,noun,A rotorcraft propelled by multiple rotors.,A rotorcraft propelled by multiple rotors.,2940718
definition_vi_equals_en,sayette,noun,sagathy,sagathy,3096647
definition_vi_equals_en,gisaxs,noun,(spectroscopy) .,(spectroscopy) .,2802829
definition_vi_equals_en,gitarrist,noun,(NNSE) .,(NNSE) .,2802861
definition_vi_equals_en,remov'd,verb,(archaic),(archaic),3074637
definition_vi_equals_en,glycoylated,adjective,glycosylated,Glycosylated,2805649
definition_vi_equals_en,gmrc,noun,(Philippines) .,(Philippines) .,2805776
definition_vi_equals_en,gnow,noun,(AU) .,(AU) .,2806022
definition_vi_equals_en,guestfriendly,adjective,(rare) .,(rare) .,2814006
definition_vi_equals_en,haloalcohol,noun,halohydrin,halohydrin,2817975
definition_vi_equals_en,heartwater,noun,ehrlichiosis,ehrlichiosis,2822913
definition_vi_equals_en,hebraistical,adjective,Hebraistic,Hebraistic,2823339
definition_vi_equals_en,hecatolite,noun,moonstone,moonstone,2823373
definition_vi_equals_en,hedonical,adjective,hedonic,hedonic,2823616
definition_vi_equals_en,helianthin,noun,methyl orange,methyl orange,2824016
definition_vi_equals_en,heterophase,adjective,Involving different phases (of matter),Involving different phases (of matter),2827918
definition_vi_equals_en,rfd,noun,(Usenet) .,(Usenet) .,3081414
definition_vi_equals_en,rfd,noun,(Usenet) .,(Usenet) .,3081415
definition_vi_equals_en,heterotropia,noun,manifest strabismus,manifest strabismus,2828197
definition_vi_equals_en,hev,noun,(medicine) .,(medicine) .,2828283
definition_vi_equals_en,hexaacylated,adjective,Modified by the addition of six acyl groups,modified by the addition of six acyl groups,2828325
definition_vi_equals_en,high-minded,adjective,Magnanimous.,magnanimous.,2829585
definition_vi_equals_en,rheoencephalographic,adjective,Relating to rheoencephalography.,relating to rheoencephalography.,3081702
definition_vi_equals_en,hypoallergic,adjective,hypoallergenic,hypoallergenic,2843405
definition_vi_equals_en,hypochromatic,adjective,Hypochromic.,Hypochromic.,2843543
definition_vi_equals_en,periovarial,adjective,Surrounding the ovary,surrounding the ovary,3010017
definition_vi_equals_en,periovarian,adjective,Surrounding the ovary,surrounding the ovary,3010018
definition_vi_equals_en,hypostatical,adjective,hypostatic,hypostatic,2844229
definition_vi_equals_en,periovulatory,adjective,Around the time of ovulation.,around the time of ovulation.,3010023
definition_vi_equals_en,peripalloside,noun,A particular steroid glycoside.,a particular steroid glycoside.,3010024
definition_vi_equals_en,peripapillary,adjective,Surrounding a papilla,surrounding a papilla,3010027
definition_vi_equals_en,hypothecative,adjective,hypothecatory,hypothecatory,2844328
